#{"t_start": 1662430902.3362105, "env_id": null}
r,l,t,is_success
-12.666666,9,54.790527,False
-14.0,3,55.775336,False
-14.0,3,56.642616,False
-66.86165,12,59.271888,False
-51.83654,27,64.060049,False
-20.0,6,65.414293,False
-32.196587,23,69.880228,False
-94.69498,29,76.296545,False
-14.0,3,77.535389,False
-18.0,6,79.063762,False
