#{"t_start": 1662431120.4674165, "env_id": null}
r,l,t,is_success
-14.0,4,47.451497,False
-47.66827,18,50.733243,False
-108.36485,32,56.099895,False
-14.0,3,56.856482,False
-147.30663,24,61.177582,False
-18.0,5,62.709932,False
-37.834938,12,65.219818,False
-16.333332,9,67.433552,False
-162.86165,33,87.192105,False
-18.0,7,88.824678,False
-19.5,12,91.472713,False
