#{"t_start": 1662431525.9134955, "env_id": null}
r,l,t,is_success
-26.0,9,48.736233,False
-28.0,10,50.475117,False
-16.056625,11,52.176765,False
-16.333332,10,53.794128,False
-13.723291,7,55.105561,False
-10.501603,15,57.465996,False
-14.0,3,58.202079,False
-82.94658,25,61.575896,False
-20.333332,12,63.372872,False
-18.0,5,64.350357,False
-24.0,9,65.82756,False
-18.0,6,66.961348,False
